yr,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
0,1,1,14,0,4,2,6.1,4,45,9,6,75,81
0,1,1,15,0,4,2,7.04,5,45,13,8,62,70
0,1,1,16,0,4,2,6.1,4,49,9,8,83,91
0,1,1,17,0,4,2,6.1,5,49,7,8,207,215
0,1,1,18,0,4,2,4.22,1,56,13,1,184,185
0,1,1,19,0,4,1,4.22,-1,56,22,6,146,152
0,1,1,20,0,4,2,4.22,0,-1,19,2,124,126
0,1,1,21,0,4,2,3.28,-1,60,17,3,54,57
0,1,1,22,0,4,2,3.28,-2,-1,19,0,56,56
0,1,1,23,0,4,2,3.28,-2,65,22,3,28,31
0,1,1,0,0,5,2,3.28,-1,70,17,1,20,21
0,1,1,1,0,5,2,3.28,-1,-1,17,0,6,6
0,1,1,2,0,5,3,3.28,0,75,11,0,2,2
0,1,1,3,0,5,3,2.34,-2,80,20,0,1,1
0,1,1,4,0,5,2,2.34,1,87,6,0,1,1
0,1,1,5,0,5,1,3.28,-3,60,28,1,4,5
0,1,1,6,0,5,1,2.34,-2,55,17,0,27,27
0,1,1,7,0,5,1,1.4,-4,-1,19,2,66,68
0,1,1,8,0,5,1,1.4,-4,47,22,7,210,217
0,1,1,9,0,5,1,1.4,-4,51,24,7,159,166
0,1,1,10,0,5,1,1.4,-5,47,31,6,57,63
0,1,1,11,0,5,1,2.34,-4,41,31,6,53,59
0,1,1,12,0,5,1,2.34,-4,27,39,11,67,78
0,1,1,13,0,5,1,1.4,-6,21,39,8,65,73
0,1,1,14,0,5,1,1.4,-6,25,35,6,56,62
0,1,1,15,0,5,1,-0.48,-8,26,30,4,61,65
0,1,1,16,0,5,1,-0.48,-7,26,24,0,97,97
0,1,1,17,0,5,1,-1.42,-8,28,24,10,151,161
0,1,1,18,0,5,1,-2.36,-8,30,17,1,119,120
0,1,1,19,0,5,1,-2.36,-9,30,22,3,93,96
0,1,1,20,0,5,1,-3.3,-11,33,28,1,52,53
0,1,1,21,0,5,1,-4.24,-11,38,19,0,41,41
0,1,1,22,0,5,1,-5.18,-14,41,26,1,33,34
0,1,1,23,0,5,1,-5.18,-13,38,22,0,27,27
0,1,1,0,0,6,1,-6.12,-14,45,17,0,13,13
0,1,1,1,0,6,2,-6.12,-16,41,26,3,9,12
0,1,1,2,0,6,2,-6.12,-14,41,17,0,11,11
0,1,1,3,0,6,2,-6.12,-14,41,19,1,6,7
0,1,1,4,0,6,2,-7.06,-15,48,20,0,3,3
0,1,1,6,0,6,2,-7.06,-14,44,15,0,2,2
0,1,1,7,0,6,1,-7.06,-15,44,19,0,8,8
0,1,1,8,0,6,1,-7.06,-16,44,22,1,26,27
0,1,1,9,0,6,1,-6.12,-14,41,17,3,37,40
0,1,1,10,0,6,2,-6.12,-12,41,11,3,50,53
0,1,1,11,0,6,2,-5.18,-11,38,9,4,59,63
0,1,1,12,0,6,2,-5.18,-9,38,7,10,60,70
0,1,1,13,0,6,1,-4.24,-5,35,0,12,72,84
0,1,1,14,0,6,1,-3.3,-7,33,7,11,64,75
0,1,1,15,0,6,1,-2.36,-6,28,0,10,93,103
0,1,1,16,0,6,1,-2.36,-7,28,13,11,72,83
0,1,1,17,0,6,1,-2.36,-3,28,0,8,59,67
0,1,1,18,0,6,1,-4.24,-10,35,13,0,54,54
0,1,1,19,0,6,1,-4.24,-9,35,9,6,53,59
0,1,1,20,0,6,1,-5.18,-11,45,11,1,44,45
0,1,1,21,0,6,1,-5.18,-9,41,6,0,39,39
0,1,1,22,0,6,1,-5.18,-6,49,0,7,23,30
0,1,1,23,0,6,1,-6.12,-11,57,7,2,31,33
0,1,1,0,0,0,1,-6.12,-11,57,7,2,20,22
0,1,1,1,0,0,1,-6.12,-11,57,7,1,12,13
0,1,1,2,0,0,1,-7.06,-12,-1,9,3,15,18
0,1,1,3,0,0,1,-7.06,-12,62,9,1,4,5
0,1,1,5,0,0,2,-6.12,-11,57,7,0,3,3
0,1,1,6,0,0,2,-6.12,-11,57,7,0,1,1
0,1,1,7,0,0,1,-4.24,-9,58,11,1,1,2
0,1,1,8,0,0,1,-5.18,-11,62,11,2,17,19
0,1,1,9,0,0,1,-3.3,-11,54,24,3,25,28
0,1,1,10,0,0,1,-1.42,-9,46,26,7,51,58
0,1,1,11,0,0,1,-1.42,-7,43,15,22,77,99
0,1,1,12,0,0,1,-0.48,-8,37,31,24,92,116
0,1,1,13,0,0,1,-1.42,-9,33,26,12,75,87
0,1,1,14,0,0,1,-0.48,-7,28,24,17,93,110
0,1,1,15,0,0,1,-0.48,-7,-1,24,13,64,77
0,1,1,16,0,0,1,-0.48,-7,26,22,9,56,65
0,1,1,17,0,0,1,-1.42,-9,26,26,5,50,55
0,1,1,18,0,0,1,-2.36,-8,30,17,5,44,49
0,1,1,19,0,0,1,-2.36,-8,30,19,5,45,50
0,1,1,20,0,0,1,-3.3,-9,36,17,4,31,35
0,1,1,21,0,0,1,-3.3,-9,36,13,5,20,25
0,1,1,22,0,0,1,-4.24,-10,38,13,5,23,28
0,1,1,23,0,0,1,-5.18,-12,41,15,4,17,21
0,1,1,0,0,1,1,-5.18,-12,41,13,0,7,7
0,1,1,1,0,1,1,-6.12,-13,45,13,0,1,1
0,1,1,3,0,1,1,-6.12,-14,45,17,0,1,1
0,1,1,4,0,1,1,-7.06,-12,48,9,0,1,1
0,1,1,5,0,1,1,-7.06,-12,48,9,0,5,5
0,1,1,6,0,1,1,-7.06,-11,48,6,0,15,15
0,1,1,7,0,1,1,-7.06,-8,48,0,5,79,84
0,1,1,8,0,1,1,-6.12,-7,49,0,6,171,177
0,1,1,9,0,1,1,-5.18,-6,41,0,4,98,102
0,1,1,10,0,1,1,-3.3,-7,42,0,6,34,40
0,1,1,11,0,1,1,-3.3,-8,46,9,3,43,46
0,1,1,12,0,1,2,-2.36,-7,42,13,11,52,63
0,1,1,13,0,1,2,-1.42,-7,43,15,6,54,60
0,1,1,14,0,1,2,-1.42,-7,46,15,2,43,45
0,1,1,15,0,1,1,-0.48,-5,-1,11,7,50,57
0,1,1,16,0,1,1,-0.48,-6,47,17,4,66,70
0,1,1,17,0,1,1,-1.42,-8,50,17,6,178,184
0,1,1,18,0,1,1,-1.42,-7,59,13,8,145,153
0,1,1,19,0,1,1,-1.42,-6,-1,11,5,101,106
0,1,1,20,0,1,1,-1.42,-7,59,13,1,80,81
0,1,1,21,0,1,1,-1.42,-6,63,11,6,53,59
0,1,1,22,0,1,2,-1.42,-7,-1,15,3,32,35
0,1,1,23,0,1,2,-0.48,-6,-1,17,3,21,24
0,1,1,0,0,2,2,-0.48,-7,69,19,3,6,9
0,1,1,1,0,2,2,-0.48,-5,69,11,0,5,5
0,1,1,2,0,2,1,-0.48,-6,69,15,0,2,2
0,1,1,4,0,2,1,-1.42,-5,74,7,0,1,1
0,1,1,5,0,2,1,-1.42,-7,74,15,0,9,9
0,1,1,6,0,2,1,-0.48,-4,74,7,1,35,36
0,1,1,7,0,2,1,-0.48,-6,74,15,5,103,108
0,1,1,8,0,2,2,-0.48,-4,-1,9,5,233,238
0,1,1,9,0,2,2,1.4,-1,64,6,10,134,144
0,1,1,10,0,2,2,2.34,0,60,7,6,49,55
0,1,1,11,0,2,2,3.28,0,60,9,6,55,61
0,1,1,12,0,2,2,4.22,3,56,6,21,85,106
0,1,1,13,0,2,2,4.22,2,56,9,21,72,93
0,1,1,14,0,2,2,6.1,6,45,0,11,57,68
0,1,1,15,0,2,2,7.04,7,42,0,21,63,84
0,1,1,16,0,2,2,7.04,7,-1,0,14,102,116
0,1,1,17,0,2,1,6.1,6,45,0,14,208,222
0,1,1,18,0,2,2,6.1,5,49,6,7,218,225
0,1,1,19,0,2,2,4.22,1,65,11,13,133,146
0,1,1,20,0,2,1,3.28,-1,-1,13,16,103,119
0,1,1,21,0,2,1,3.28,-1,65,13,5,40,45
0,1,1,22,0,2,1,2.34,-1,64,11,4,49,53
0,1,1,23,0,2,2,2.34,-1,64,11,3,37,40
0,1,1,0,0,3,2,2.34,-1,69,9,3,14,17
0,1,1,1,0,3,2,3.28,0,65,9,0,5,5
0,1,1,2,0,3,3,2.34,-1,69,13,3,7,10
0,1,1,5,0,3,3,1.4,-4,86,19,0,1,1
0,1,1,6,0,3,3,1.4,-4,-1,19,0,8,8
0,1,1,7,0,3,3,2.34,-2,87,20,1,29,30
0,1,1,8,0,3,3,2.34,-2,87,20,3,69,72
0,1,1,9,0,3,3,2.34,-2,87,20,3,55,58
0,1,1,10,0,3,3,2.34,-2,93,19,2,26,28
0,1,1,11,0,3,3,2.34,-3,93,22,6,35,41
0,1,1,12,0,3,3,2.34,-3,93,22,7,41,48
0,1,1,13,0,3,3,2.34,-3,93,22,4,43,47
0,1,1,14,0,3,3,2.34,-3,93,24,0,36,36
0,1,1,15,0,3,3,2.34,-4,93,31,1,42,43
0,1,1,16,0,3,4,2.34,-3,93,22,1,35,36
0,1,1,17,0,3,3,1.4,-4,-1,24,0,26,26
0,1,1,16,0,4,1,2.34,-1,55,13,1,23,24
0,1,1,17,0,4,1,2.34,0,55,7,2,82,84
0,1,1,18,0,4,1,1.4,-1,69,6,3,101,104
0,1,1,19,0,4,1,1.4,-1,69,6,3,76,79
0,1,1,20,0,4,1,0.46,-2,-1,6,4,55,59
0,1,1,21,0,4,1,0.46,-2,74,6,2,36,38
0,1,1,22,0,4,1,0.46,-2,74,6,0,27,27
0,1,1,23,0,4,1,0.46,-3,80,11,0,16,16
0,1,1,0,0,5,2,1.4,-2,-1,9,0,9,9
0,1,1,1,0,5,2,1.4,-2,-1,9,1,2,3
0,1,1,2,0,5,2,1.4,-2,75,11,0,2,2
0,1,1,3,0,5,2,1.4,-1,-1,7,1,0,1
0,1,1,5,0,5,2,0.46,-2,-1,7,0,4,4
0,1,1,6,0,5,2,0.46,-3,80,9,0,16,16
0,1,1,7,0,5,2,-0.48,-3,86,6,2,58,60
0,1,1,8,0,5,2,-0.48,-3,86,6,2,155,157
0,1,1,9,0,5,3,0.46,-2,86,6,6,95,101
0,1,1,10,0,5,3,0.46,-2,86,7,0,49,49
0,1,1,11,0,5,3,0.46,-2,-1,7,0,30,30
0,1,1,12,0,5,3,0.46,-2,-1,7,1,28,29
0,1,1,13,0,5,3,0.46,-2,93,7,0,31,31
0,1,1,14,0,5,3,2.34,2,80,0,2,36,38
0,1,1,15,0,5,2,1.4,1,-1,0,1,40,41
0,1,1,16,0,5,1,2.34,2,80,0,10,70,80
0,1,1,17,0,5,1,3.28,0,75,9,2,147,149
0,1,1,18,0,5,1,3.28,-1,75,13,2,107,109
0,1,1,19,0,5,2,3.28,0,75,9,5,84,89
0,1,1,20,0,5,2,3.28,-1,70,13,1,61,62
0,1,1,21,0,5,2,2.34,-1,75,9,1,57,58
0,1,1,22,0,5,1,3.28,-2,65,24,0,26,26
0,1,1,23,0,5,1,3.28,-1,60,15,1,22,23
0,1,1,0,0,6,1,2.34,-3,-1,24,2,26,28
0,1,1,1,0,6,1,2.34,-1,-1,13,0,20,20
0,1,1,2,0,6,1,2.34,-1,64,11,0,15,15
0,1,1,3,0,6,1,1.4,-2,64,9,3,5,8
0,1,1,4,0,6,1,-0.48,-4,-1,7,1,2,3
0,1,1,6,0,6,1,-0.48,-4,64,9,0,2,2
0,1,1,7,0,6,1,-0.48,-4,59,7,1,4,5
0,1,1,8,0,6,1,0.46,-3,55,11,3,31,34
0,1,1,9,0,6,1,0.46,-2,59,6,0,34,34
0,1,1,10,0,6,2,0.46,-2,64,7,4,51,55
0,1,1,11,0,6,2,0.46,-3,64,9,4,60,64
0,1,1,12,0,6,2,1.4,-3,59,13,12,66,78
0,1,1,13,0,6,2,2.34,-1,55,11,9,56,65
0,1,1,14,0,6,2,2.34,-1,60,9,10,89,99
0,1,1,15,0,6,1,2.34,-2,-1,17,22,98,120
0,1,1,16,0,6,1,3.28,0,60,11,19,88,107
0,1,1,17,0,6,1,3.28,3,60,0,9,82,91
0,1,1,18,0,6,1,2.34,-1,69,9,9,59,68
0,1,1,19,0,6,2,2.34,-2,69,17,6,52,58
0,1,1,20,0,6,1,0.46,-2,74,6,1,42,43
0,1,1,21,0,6,1,0.46,-2,74,6,1,35,36
0,1,1,22,0,6,1,-0.48,-3,80,6,4,28,32
0,1,1,23,0,6,1,-0.48,-3,80,6,3,30,33
0,1,1,0,0,0,1,-0.48,-4,80,7,0,33,33
0,1,1,1,0,0,1,-1.42,-2,80,0,7,22,29
0,1,1,2,0,0,1,-0.48,-1,-1,0,1,10,11
0,1,1,3,0,0,1,-1.42,-2,93,0,1,7,8
0,1,1,4,0,0,1,-1.42,-2,93,0,0,1,1
0,1,1,5,0,0,1,-1.42,-2,86,0,0,3,3
0,1,1,7,0,0,1,-1.42,-2,86,0,0,3,3
0,1,1,8,0,0,2,-1.42,-2,86,0,1,11,12
0,1,1,9,0,0,2,-0.48,-1,80,0,4,34,38
0,1,1,10,0,0,2,0.46,0,80,0,7,57,64
0,1,1,11,0,0,1,2.34,2,75,0,9,50,59
0,1,1,12,0,0,1,6.1,5,52,7,10,87,97
0,1,1,13,0,0,1,5.16,3,61,7,13,71,84
0,1,1,14,0,0,1,5.16,4,61,6,18,104,122
0,1,1,15,0,0,1,6.1,6,56,0,14,95,109
0,1,1,16,0,0,1,6.1,6,56,0,19,104,123
0,1,1,17,0,0,1,6.1,3,-1,13,6,71,77
0,1,1,18,0,0,1,4.22,1,65,11,8,57,65
0,1,1,19,0,0,1,4.22,1,65,13,9,46,55
0,1,1,20,0,0,2,4.22,2,65,7,3,30,33
0,1,1,21,0,0,2,3.28,0,70,11,3,25,28
0,1,1,22,0,0,2,3.28,-1,70,13,2,19,21
0,1,1,23,0,0,2,3.28,-2,65,19,5,16,21
0,1,1,0,0,1,2,3.28,-1,65,15,1,6,7
0,1,1,1,0,1,1,2.34,-2,64,17,2,5,7
0,1,1,2,0,1,1,2.34,-1,64,13,0,1,1
0,1,1,3,0,1,1,2.34,-1,64,13,0,2,2
0,1,1,4,0,1,1,1.4,-3,59,15,0,2,2
0,1,1,5,0,1,1,0.46,-5,-1,19,0,8,8
0,1,1,6,0,1,1,-0.48,-7,69,22,0,37,37
0,1,1,7,0,1,2,-0.48,-7,-1,19,1,71,72
0,1,1,8,0,1,2,-0.48,-7,59,19,3,182,185
0,1,1,9,0,1,2,-0.48,-7,59,20,0,112,112
0,1,1,10,0,1,2,-0.48,-6,59,13,1,68,69
0,1,1,11,0,1,2,-0.48,-6,59,13,2,46,48
0,1,1,12,0,1,2,0.46,-2,55,7,6,62,68
0,1,1,13,0,1,2,-0.48,-1,59,0,2,52,54
0,1,1,14,0,1,2,0.46,-3,55,9,1,85,86
0,1,1,15,0,1,2,-0.48,-4,59,9,3,41,44
0,1,1,16,0,1,2,-0.48,-4,56,13,3,83,86
0,1,1,17,0,1,2,-0.48,-6,59,13,6,155,161
0,1,1,18,0,1,2,-0.48,-6,55,15,3,153,156
0,1,1,19,0,1,1,6.1,5,61,7,3,108,111
0,1,1,20,0,1,3,-0.48,-5,59,11,0,78,78
0,1,1,21,0,1,3,-0.48,-3,59,6,3,53,56
0,1,1,22,0,1,2,-0.48,-4,59,7,0,34,34
0,1,1,23,0,1,2,-0.48,-3,64,6,2,15,17
0,1,2,0,0,2,2,-0.48,-4,64,7,2,6,8
0,1,2,1,0,2,2,-0.48,-4,69,7,0,3,3
0,1,2,2,0,2,2,-0.48,-1,69,0,0,2,2
0,1,2,3,0,2,2,-0.48,-1,69,0,0,2,2
0,1,2,5,0,2,3,-1.42,-2,-1,0,0,3,3
0,1,2,6,0,2,3,-1.42,-2,93,0,0,22,22
0,1,2,7,0,2,3,-0.48,-1,93,0,0,52,52
0,1,2,8,0,2,3,-0.48,-1,-1,0,3,132,135
0,1,2,9,0,2,2,-0.48,-1,93,0,2,114,116
0,1,2,10,0,2,2,-0.48,-1,93,0,0,47,47
0,1,2,11,0,2,2,0.46,0,86,0,2,49,51
0,1,2,12,0,2,2,1.4,1,86,0,2,53,55
0,1,2,13,0,2,2,1.4,1,86,0,3,49,52
0,1,2,14,0,2,2,2.34,1,80,6,5,49,54
0,1,2,15,0,2,2,3.28,3,75,0,7,45,52
0,1,2,16,0,2,2,3.28,0,-1,9,3,61,64
0,1,2,17,0,2,2,3.28,3,75,0,4,172,176
0,1,2,18,0,2,2,3.28,1,81,7,3,165,168
0,1,2,19,0,2,2,3.28,0,-1,9,3,105,108
0,1,2,20,0,2,2,2.34,-1,87,9,5,69,74
0,1,2,21,0,2,2,2.34,-1,87,9,0,64,64
0,1,2,22,0,2,2,2.34,1,87,6,2,34,36
0,1,2,23,0,2,3,1.4,-3,93,13,1,15,16
0,1,2,0,0,3,3,2.34,0,93,7,0,2,2
0,1,2,1,0,3,3,2.34,-1,93,13,0,3,3
0,1,2,2,0,3,3,2.34,-1,93,9,4,0,4
0,1,2,3,0,3,3,2.34,-1,93,9,0,1,1
0,1,2,4,0,3,3,2.34,-2,93,19,0,1,1
0,1,2,5,0,3,3,2.34,0,93,7,0,3,3
0,1,2,6,0,3,3,2.34,0,-1,7,1,17,18
0,1,2,7,0,3,3,2.34,-2,93,15,1,48,49
0,1,2,8,0,3,3,2.34,-2,93,15,1,154,155
0,1,2,9,0,3,2,3.28,1,93,6,4,119,123
0,1,2,10,0,3,2,2.34,2,100,0,2,59,61
0,1,2,11,0,3,2,3.28,-1,93,13,5,47,52
0,1,2,12,0,3,2,3.28,-1,-1,15,3,61,64
0,1,2,13,0,3,1,7.98,6,93,11,1,74,75
0,1,2,14,0,3,1,9.86,10,82,26,2,61,63
0,1,2,15,0,3,1,9.86,10,76,22,10,66,76
0,1,2,16,0,3,1,8.92,6,71,20,8,95,103
0,1,2,17,0,3,1,8.92,5,53,35,7,183,190
0,1,2,18,0,3,1,7.98,3,42,37,7,175,182
0,1,2,19,0,3,1,5.16,0,45,33,3,88,91
0,1,2,20,0,3,1,3.28,-3,48,37,4,71,75
0,1,2,21,0,3,1,2.34,-3,47,22,1,62,63
0,1,2,22,0,3,1,2.34,-2,44,17,5,35,40
0,1,2,23,0,3,1,1.4,-5,44,30,3,29,32
0,1,2,0,0,4,1,1.4,-5,-1,30,1,11,12
0,1,2,1,0,4,1,1.4,-6,44,35,0,5,5
0,1,2,2,0,4,1,0.46,-5,43,17,0,2,2
0,1,2,3,0,4,1,0.46,-5,43,17,0,1,1
0,1,2,5,0,4,1,-0.48,-7,-1,20,0,2,2
0,1,2,6,0,4,1,-0.48,-7,43,24,0,39,39
0,1,2,7,0,4,1,-1.42,-8,50,22,1,86,87
0,1,2,8,0,4,1,-1.42,-8,-1,24,4,184,188
0,1,2,9,0,4,1,-0.48,-7,47,20,6,127,133
0,1,2,10,0,4,1,0.46,-6,43,22,2,50,52
0,1,2,11,0,4,1,0.46,-7,43,30,9,55,64
0,1,2,12,0,4,1,1.4,-4,40,24,2,67,69
0,1,2,13,0,4,1,1.4,-5,40,28,4,47,51
0,1,2,14,0,4,1,2.34,-3,37,26,4,43,47
0,1,2,15,0,4,1,2.34,-3,37,22,4,56,60
0,1,2,16,0,4,1,2.34,-2,37,17,5,73,78
0,1,2,17,0,4,1,1.4,-3,40,13,5,170,175
0,1,2,18,0,4,1,1.4,-2,-1,11,2,145,147
0,1,2,19,0,4,1,1.4,1,-1,0,4,92,96
0,1,2,20,0,4,1,1.4,-1,-1,6,1,108,109
0,1,2,21,0,4,1,0.46,-2,55,7,1,53,54
0,1,2,22,0,4,1,0.46,-2,51,6,2,39,41
0,1,2,23,0,4,1,1.4,-1,47,7,4,34,38
0,1,2,0,0,5,2,1.4,1,-1,0,3,10,13
0,1,2,1,0,5,2,-0.48,-1,59,0,0,7,7
0,1,2,2,0,5,2,-1.42,-5,-1,7,0,1,1
0,1,2,3,0,5,2,-1.42,-5,63,7,0,1,1
0,1,2,5,0,5,2,-1.42,-6,63,9,0,7,7
0,1,2,6,0,5,2,-0.48,-1,55,0,2,26,28
0,1,2,7,0,5,1,-1.42,-2,59,0,0,87,87
0,1,2,8,0,5,1,-1.42,-6,74,9,3,217,220
0,1,2,9,0,5,2,-0.48,-4,80,9,3,124,127
0,1,2,10,0,5,2,1.4,-2,51,9,5,46,51
0,1,2,11,0,5,1,2.34,-1,51,11,3,61,64
0,1,2,12,0,5,2,3.28,0,48,11,8,78,86
0,1,2,13,0,5,2,4.22,1,50,15,9,73,82
0,1,2,14,0,5,2,5.16,2,45,11,15,76,91
0,1,2,15,0,5,2,5.16,2,48,17,9,81,90
0,1,2,16,0,5,2,6.1,3,42,15,8,91,99
0,1,2,17,0,5,2,4.22,2,56,9,10,195,205
0,1,2,18,0,5,2,3.28,1,60,7,3,152,155
0,1,2,19,0,5,2,3.28,0,65,9,1,102,103
0,1,2,20,0,5,2,3.28,0,65,11,2,69,71
0,1,2,21,0,5,2,3.28,0,70,11,2,41,43
0,1,2,22,0,5,2,3.28,0,65,11,1,45,46
0,1,2,23,0,5,2,3.28,0,70,9,1,30,31
0,1,2,0,0,6,2,3.28,0,70,11,3,36,39
0,1,2,1,0,6,2,3.28,0,65,11,1,17,18
0,1,2,2,0,6,2,3.28,0,75,11,5,12,17
0,1,2,3,0,6,2,3.28,0,75,11,1,10,11
0,1,2,4,0,6,3,2.34,-1,93,9,0,8,8
0,1,2,5,0,6,3,1.4,-1,-1,6,0,9,9
0,1,2,6,0,6,3,1.4,1,-1,0,0,4,4
0,1,2,7,0,6,3,2.34,1,93,6,0,4,4
0,1,2,8,0,6,3,1.4,-1,100,6,0,10,10
0,1,2,9,0,6,3,1.4,-1,100,6,3,17,20
0,1,2,10,0,6,3,1.4,-2,-1,9,3,31,34
0,1,2,11,0,6,3,2.34,-1,100,9,1,46,47
0,1,2,12,0,6,3,2.34,-1,-1,11,10,42,52
0,1,2,13,0,6,3,2.34,-1,100,11,10,62,72
0,1,2,14,0,6,3,2.34,2,100,0,5,50,55
0,1,2,15,0,6,3,2.34,2,100,0,11,49,60
0,1,2,16,0,6,3,2.34,-1,100,9,8,63,71
0,1,2,17,0,6,2,3.28,-2,100,19,14,64,78
0,1,2,18,0,6,2,5.16,0,93,30,2,81,83
0,1,2,19,0,6,2,5.16,0,93,30,6,78,84
0,1,2,20,0,6,1,6.1,3,87,17,5,64,69
0,1,2,21,0,6,1,4.22,1,100,13,3,53,56
0,1,2,22,0,6,1,4.22,2,93,9,2,43,45
0,1,2,23,0,6,1,4.22,1,93,15,7,52,59
0,1,2,0,0,0,1,4.22,1,-1,13,2,37,39
0,1,2,1,0,0,1,4.22,-1,65,28,4,40,44
0,1,2,2,0,0,1,4.22,-1,60,22,0,20,20
0,1,2,3,0,0,1,4.22,3,60,6,3,10,13
0,1,2,4,0,0,1,4.22,-1,60,24,0,2,2
0,1,2,5,0,0,1,4.22,1,-1,15,0,1,1
0,1,2,6,0,0,1,4.22,1,60,15,0,1,1
0,1,2,7,0,0,1,3.28,0,65,11,0,8,8
0,1,2,8,0,0,1,3.28,1,65,7,2,21,23
0,1,2,9,0,0,1,5.16,3,56,7,7,38,45
0,1,2,10,0,0,1,6.1,3,52,17,15,74,89
0,1,2,11,0,0,1,7.04,4,49,17,28,89,117
0,1,2,12,0,0,1,7.98,6,46,0,48,126,174
0,1,2,13,0,0,1,7.98,8,46,0,47,135,182
0,1,2,14,0,0,1,7.98,7,46,6,47,114,161
0,1,2,15,0,0,1,7.98,7,46,6,52,130,182
0,1,2,16,0,0,1,7.98,7,-1,7,42,115,157
0,1,2,17,0,0,1,7.98,8,-1,0,24,97,121
0,1,2,18,0,0,1,6.1,4,56,11,13,65,78
0,1,2,19,0,0,1,5.16,3,61,9,1,20,21
0,1,2,20,0,0,1,5.16,3,61,7,5,21,26
0,1,2,21,0,0,1,4.22,4,60,0,5,22,27
0,1,2,22,0,0,1,4.22,4,60,0,5,57,62
0,1,2,23,0,0,1,3.28,3,65,0,4,26,30
0,1,2,0,0,1,1,3.28,3,-1,0,1,14,15
0,1,2,1,0,1,1,2.34,2,75,0,1,4,5
0,1,2,2,0,1,1,1.4,1,80,0,0,3,3
0,1,2,3,0,1,1,1.4,1,86,0,0,1,1
0,1,2,4,0,1,1,1.4,1,-1,0,1,1,2
0,1,2,5,0,1,1,1.4,1,86,0,1,9,10
0,1,2,6,0,1,1,0.46,0,93,0,1,29,30
0,1,2,7,0,1,1,0.46,0,86,0,6,89,95
0,1,2,8,0,1,2,-0.48,-1,100,0,7,223,230
0,1,2,9,0,1,1,2.34,2,80,0,3,115,118
0,1,2,10,0,1,1,3.28,1,75,7,6,49,55
0,1,2,11,0,1,1,6.1,5,65,6,11,36,47
0,1,2,12,0,1,2,7.04,7,62,0,7,59,66
0,1,2,13,0,1,2,8.92,8,57,6,10,54,64
0,1,2,14,0,1,2,8.92,8,57,6,8,52,60
0,1,2,15,0,1,2,9.86,10,-1,6,4,46,50
0,1,2,16,0,1,2,8.92,7,57,9,16,98,114
0,1,2,17,0,1,2,7.04,5,70,11,9,207,216
0,1,2,18,0,1,2,7.98,6,66,9,5,170,175
0,1,2,19,0,1,2,7.04,7,70,0,5,123,128
0,1,2,20,0,1,2,7.04,6,70,7,6,82,88
0,1,2,21,0,1,1,7.04,7,70,0,3,75,78
0,1,2,22,0,1,1,5.16,4,81,6,3,34,37
0,1,2,23,0,1,2,6.1,6,81,0,6,19,25
0,1,2,0,0,2,2,5.16,5,87,0,4,6,10
0,1,2,1,0,2,2,5.16,5,87,0,0,4,4
0,1,2,2,0,2,2,4.22,2,93,7,1,1,2
0,1,2,3,0,2,3,5.16,2,93,11,0,1,1
0,1,2,4,0,2,1,4.22,1,93,11,0,3,3
0,1,2,5,0,2,1,4.22,-1,81,22,0,2,2
0,1,2,6,0,2,1,4.22,-1,70,22,0,39,39
0,1,2,7,0,2,1,3.28,-3,-1,28,3,97,100
0,1,2,8,0,2,1,3.28,-3,56,33,7,236,243
0,1,2,9,0,2,1,3.28,-3,52,33,7,128,135
0,1,2,10,0,2,1,2.34,-4,47,37,4,44,48
0,1,2,11,0,2,1,2.34,-4,47,31,1,49,50
0,1,2,12,0,2,1,3.28,-3,-1,33,2,63,65
0,1,2,13,0,2,2,3.28,-3,-1,30,2,48,50
0,1,2,14,0,2,1,2.34,-3,37,28,3,61,64
0,1,2,15,0,2,1,2.34,-3,35,26,6,45,51
0,1,2,16,0,2,1,2.34,-4,35,35,4,79,83
0,1,2,17,0,2,1,2.34,-4,32,39,4,172,176
0,1,2,18,0,2,1,1.4,-4,32,26,1,151,152
0,1,2,19,0,2,1,-0.48,-8,40,31,1,100,101
0,1,2,20,0,2,1,-0.48,-7,40,22,3,53,56
0,1,2,21,0,2,1,-1.42,-9,33,31,8,46,54
0,1,2,22,0,2,1,-2.36,-9,33,24,0,29,29
0,1,2,23,0,2,1,-2.36,-9,-1,22,3,9,12
0,1,2,0,0,3,1,-3.3,-11,-1,24,0,17,17
0,1,2,1,0,3,1,-3.3,-9,36,15,0,7,7
0,1,2,2,0,3,1,-4.24,-11,38,19,1,2,3
0,1,2,3,0,3,1,-5.18,-11,45,9,0,2,2
0,1,2,5,0,3,1,-5.18,-9,45,7,0,7,7
0,1,2,6,0,3,1,-5.18,-6,45,0,0,43,43
0,1,2,7,0,3,1,-5.18,-9,49,7,4,95,99
0,1,2,8,0,3,1,-3.3,-7,42,0,1,198,199
0,1,2,9,0,3,1,-2.36,-7,39,11,4,119,123
0,1,2,10,0,3,1,-1.42,-4,-1,0,8,51,59
0,1,2,11,0,3,2,-1.42,-6,43,11,1,40,41
0,1,2,12,0,3,2,0.46,-4,40,15,4,57,61
0,1,2,13,0,3,1,0.46,-5,40,17,2,67,69
0,1,2,14,0,3,1,1.4,-4,34,20,2,56,58
0,1,2,15,0,3,2,1.4,-4,34,19,3,61,64
